63808868689361, 0.0001082411, 0.0003543119, 0.0002472212, 1
63808868689371, 0.0001356779, 0.0003620659, 0.0002200744, 0.9999999
63808868689381, 0.000149508, 0.0003508994, 0.0002229627, 0.9999999
63808868689391, 0.0001345109, 0.000368624, 0.0002365736, 0.9999999
63808868689401, 0.0001714351, 0.0003794788, 0.0002261662, 0.9999999
63808868689411, 0.0001705643, 0.0003913978, 0.0002086135, 1
63808868689421, 0.0002031, 0.0004038647, 0.0001989218, 0.9999999
63808868689431, 0.0002242597, 0.0004142567, 0.0001539642, 0.9999999
63808868689441, 0.0002562283, 0.0004093375, 0.0001599347, 0.9999999
63808868689451, 0.0002412703, 0.0004190244, 0.0001529915, 0.9999999
63808868689461, 0.0002170112, 0.0004248569, 0.0001267596, 0.9999999
63808868689471, 0.0002348125, 0.000450778, 0.0001067031, 0.9999999
63808868689481, 0.0002263077, 0.0004922544, 0.0001617286, 0.9999999
63808868689491, 0.0002722833, 0.0004801414, 0.0001669368, 0.9999998
63808868689501, 0.0002848888, 0.0004616595, 0.0001791933, 0.9999999
63808868689511, 0.0002951398, 0.0004718098, 0.0001904627, 0.9999998
63808868689521, 0.0002981042, 0.0004998214, 0.0001681575, 0.9999998
63808868689531, 0.0003245324, 0.0004902282, 0.0001295918, 0.9999998
63808868689541, 0.0003075665, 0.0005063016, 0.0001588882, 0.9999999
63808868689551, 0.000295273, 0.0005126663, 0.0001848189, 0.9999998
63808868689561, 0.0002676994, 0.0005257885, 0.000183722, 0.9999998
63808868689571, 0.0002795132, 0.0005419194, 0.00018218, 0.9999999
63808868689581, 0.0002569156, 0.0005467062, 0.0002023205, 0.9999999
63808868689591, 0.0002167271, 0.0005202121, 0.0001921018, 0.9999998
63808868689601, 0.0002145572, 0.0004921312, 0.0001505746, 0.9999999
63808868689613, 0.0002064649, 0.0004856075, 0.0001424871, 0.9999998
63808868689621, 0.0001461329, 0.0004765208, 0.0002081046, 0.9999999
63808868689631, 0.0001302734, 0.0005318278, 0.0002154745, 0.9999999
63808868689641, 0.0001513325, 0.0005204621, 0.0001882273, 0.9999999
63808868689651, 0.0001291158, 0.0005266785, 0.0002367343, 0.9999998
63808868689661, 0.0001447462, 0.0005446884, 0.0002529501, 0.9999998
63808868689671, 0.0001885304, 0.00060156, 0.0003009284, 0.9999998
63808868689681, 0.000181864, 0.0006132595, 0.0003150189, 0.9999998
63808868689691, 0.0001770379, 0.0006478244, 0.0003380982, 0.9999997
63808868689701, 0.0002080752, 0.0006599864, 0.000326274, 0.9999997
63808868689711, 0.0001791874, 0.0007108058, 0.000390162, 0.9999998
63808868689721, 0.0001716912, 0.0007214225, 0.0004287829, 0.9999997
63808868689731, 0.0001701051, 0.0007124682, 0.0004071333, 0.9999997
63808868689741, 0.0001508985, 0.0007273228, 0.0004001219, 0.9999997
63808868689751, 0.0001495965, 0.0007751515, 0.0004098675, 0.9999996
63808868689761, 0.0001014369, 0.0008117321, 0.0004345475, 0.9999996
63808868689771, 0.0001042923, 0.0008340622, 0.0004265473, 0.9999996
63808868689781, 0.0001220303, 0.000852641, 0.0004297388, 0.9999996
63808868689791, 0.0001425184, 0.0008559211, 0.0004062467, 0.9999996
63808868689801, 0.0001449948, 0.0008471489, 0.0003597324, 0.9999997
63808868689811, 0.0001249965, 0.0008745012, 0.0003585023, 0.9999996
63808868689821, 0.0001391461, 0.0009154512, 0.0004059847, 0.9999996
63808868689831, 0.00013634, 0.0009206765, 0.0003850296, 0.9999996
63808868689842, 0.0001769178, 0.000900031, 0.0003485787, 0.9999996
63808868689851, 0.0001929561, 0.0008961475, 0.0003343878, 0.9999995
63808868689861, 0.0001893425, 0.0009146802, 0.0003002926, 0.9999995
63808868689871, 0.0001826975, 0.0009355915, 0.0002968184, 0.9999996
63808868689881, 0.0001879726, 0.0009254187, 0.0002642643, 0.9999996
63808868689891, 0.0002019489, 0.0009433118, 0.0002834261, 0.9999995
63808868689901, 0.0001660762, 0.0009994586, 0.000322765, 0.9999995
63808868689911, 0.000154255, 0.0009924446, 0.000337929, 0.9999995
63808868689921, 0.0002055252, 0.000984535, 0.0003490729, 0.9999994
63808868689931, 0.0001982683, 0.0009775909, 0.0003466557, 0.9999995
63808868689941, 0.0001600403, 0.001007674, 0.0003607516, 0.9999995
63808868689951, 0.0001527807, 0.0009969304, 0.0003474634, 0.9999995
63808868689961, 0.0001246613, 0.001017047, 0.0003808415, 0.9999995
63808868689971, 0.0001374036, 0.001015634, 0.0003702097, 0.9999995
63808868689981, 0.0001504654, 0.001041014, 0.0003848413, 0.9999995
63808868689991, 0.0001626639, 0.001027807, 0.0004080636, 0.9999995
63808868690001, 0.0001725825, 0.001018178, 0.0003885076, 0.9999995
63808868690011, 0.0001643812, 0.000996033, 0.0004029883, 0.9999994
63808868690021, 0.0001471546, 0.0009997028, 0.0004228393, 0.9999994
63808868690031, 0.000154715, 0.0009850623, 0.0004291451, 0.9999995
63808868690041, 0.000132761, 0.001008671, 0.0004261351, 0.9999995
63808868690051, 0.0001225909, 0.001036938, 0.0004379839, 0.9999995
63808868690061, 9.395648E-05, 0.001030716, 0.0004534628, 0.9999994
63808868690071, 0.0001085419, 0.001022164, 0.0004559822, 0.9999995
63808868690081, 8.710101E-05, 0.001025407, 0.0004959459, 0.9999994
63808868690091, 6.653275E-05, 0.001026781, 0.0004922808, 0.9999994
63808868690101, 3.526732E-05, 0.001035567, 0.0004809696, 0.9999994
63808868690111, 3.73451E-05, 0.001021841, 0.0004796324, 0.9999993
63808868690122, -2.169982E-07, 0.001055996, 0.0004660676, 0.9999995
63808868690131, -3.025681E-05, 0.001047923, 0.0004871666, 0.9999993
63808868690141, -1.818314E-05, 0.001056098, 0.0004719648, 0.9999994
63808868690151, -2.513826E-05, 0.00109741, 0.0004908959, 0.9999994
63808868690161, -1.252536E-05, 0.001088939, 0.0004549942, 0.9999993
63808868690171, -2.216268E-05, 0.001117973, 0.0004786704, 0.9999993
63808868690181, -1.358707E-05, 0.001131999, 0.0004768313, 0.9999992
63808868690191, -1.158565E-06, 0.001127855, 0.0004663664, 0.9999993
63808868690201, -5.065463E-06, 0.001128979, 0.0004814583, 0.9999993
63808868690211, 2.251379E-05, 0.001123942, 0.0004444099, 0.9999993
63808868690221, 2.299715E-05, 0.001115712, 0.0004527048, 0.9999993
63808868690231, -4.269183E-06, 0.001097889, 0.0004557222, 0.9999993
63808868690241, -6.951392E-06, 0.001111495, 0.0004394484, 0.9999993
63808868690251, -3.697351E-06, 0.00109576, 0.0004574895, 0.9999993
63808868690261, 1.036096E-05, 0.001089003, 0.0004471351, 0.9999994
63808868690271, 2.173427E-05, 0.001076854, 0.0004343927, 0.9999994
63808868690281, 1.268089E-05, 0.001094871, 0.0004419665, 0.9999994
63808868690291, 2.149027E-05, 0.001120713, 0.0004097996, 0.9999993
63808868690301, 1.068134E-05, 0.001108306, 0.0004071195, 0.9999992
63808868690311, -5.707145E-06, 0.001102352, 0.000385353, 0.9999993
63808868690321, -4.744157E-06, 0.001093371, 0.0003893103, 0.9999993
63808868690332, 3.829598E-06, 0.001098928, 0.0004017717, 0.9999994
63808868690341, 2.49017E-05, 0.001105403, 0.0004326126, 0.9999993
63808868690351, 1.443643E-05, 0.0010929, 0.0004216711, 0.9999993
63808868690361, 1.03144E-05, 0.001118224, 0.0004054597, 0.9999993
63808868690371, -1.13165E-05, 0.001121753, 0.0003908532, 0.9999992
63808868690381, -4.668068E-05, 0.001130856, 0.0004326804, 0.9999992
63808868690392, -2.958439E-05, 0.001139669, 0.0004210385, 0.9999993
63808868690401, 1.335796E-05, 0.001176173, 0.0004337734, 0.9999993
63808868690411, -1.084059E-06, 0.001208423, 0.000457256, 0.9999992
63808868690421, 1.1147E-05, 0.001203279, 0.0004385132, 0.9999992
63808868690431, -2.272706E-05, 0.001199432, 0.0004465824, 0.9999992
63808868690441, -5.301833E-05, 0.001196474, 0.000515098, 0.9999991
63808868690451, -5.039759E-05, 0.001185043, 0.0004134775, 0.9999992
63808868690461, -3.082026E-05, 0.001155779, 0.0004006103, 0.9999993
63808868690471, -1.376495E-06, 0.001157607, 0.000442175, 0.9999992
63808868690482, -1.834892E-05, 0.001214189, 0.0004807892, 0.9999992
63808868690491, -2.619438E-05, 0.001223839, 0.0005006071, 0.9999992
